TransactionID;CustomerID;Products;Timestamp
1785;C587;Ice Cream, Sausage, Cola, Chocolate, Orange;30/04/2025
1786;C71;Sausage, Milk, Apple, Rice, Strawberry, Detergent;28/02/2025
1787;C876;Butter, Shampoo, Chocolate;16/02/2025
1788;C669;Lentil, Ice Cream, Strawberry, Butter, Milk, Onion, Beans, Cereal;03/01/2025
1789;C989;Orange, Juice, Water, Sausage, Chocolate, Onion, Soap, Detergent;17/02/2025
1790;C296;Orange, Minced Meat, Soap, Lentil, Beans, Honey;14/02/2025
1791;C529;Cheese, Cracker, Strawberry, Pizza, Onion, Chips, Chocolate;12/03/2025
1792;C250;Ice Cream, Cucumber, Rice;19/01/2025
1793;C828;Cereal, Potato, Dumpling, Butter, Strawberry, Fish, Chicken;10/02/2025
1794;C987;Cola, Lentil, Honey, Bread, Sausage, Ice Cream, Rice, Strawberry;19/02/2025
1795;C386;Chickpeas, Fish, Cracker, Apple, Chicken, Rice, Cereal;17/01/2025
1796;C754;Dish Sponge, Juice, Egg, Potato, Soda;13/01/2025
1797;C330;Dish Sponge, Onion, Cheese, Pizza, Beans, Soda, Yogurt, Rice, Strawberry, Dumpling;03/02/2025
1798;C50;Onion, Soap, Flatbread with Meat, Cola, Dumpling, Strawberry;01/03/2025
1799;C442;Bread, Shampoo, Strawberry, Onion, Juice, Cereal, Cucumber, Ice Cream, Soap, Flatbread with Meat;23/02/2025
1800;C419;Dumpling, Cheese, Cookie, Chocolate, Strawberry, Bread, Apple;19/01/2025
1801;C740;Bread, Fish, Cheese, Detergent, Potato, Milk, Apple, Yogurt;08/03/2025
1802;C307;Orange, Egg, Juice;31/03/2025
1803;C39;Beans, Cookie, Tomato;19/02/2025
1804;C754;Dumpling, Strawberry, Soap;06/01/2025
1805;C612;Cola, Chickpeas, Honey, Bread, Yogurt;01/01/2025
1806;C121;Bread, Detergent, Orange, Dumpling, Cheese, Yogurt, Ice Cream, Soap, Dish Sponge;19/01/2025
1807;C273;Chocolate, Egg, Water, Cheese, Lentil, Bread;26/02/2025
1808;C697;Orange, Pizza, Cracker, Milk;11/04/2025
1809;C490;Orange, Cheese, Fish, Cookie;27/03/2025
1810;C838;Orange, Egg, Tomato, Yogurt;22/03/2025
1811;C452;Detergent, Potato, Apple, Chickpeas, Cereal, Fish, Yogurt, Juice, Rice;04/01/2025
1812;C133;Dish Sponge, Soap, Egg, Flatbread with Meat, Dumpling;20/04/2025
1813;C632;Cracker, Rice, Cookie, Ice Cream, Apple;31/03/2025
1814;C180;Bread, Soap, Dumpling, Cola, Chocolate;13/04/2025
1815;C553;Soda, Apple, Cola, Yogurt, Soap, Chips, Cheese, Rice;19/01/2025
1816;C648;Strawberry, Shampoo, Soap;26/01/2025
1817;C331;Chickpeas, Beans, Tomato, Egg, Butter, Orange;10/01/2025
1818;C883;Shampoo, Honey, Yogurt, Apple, Flatbread with Meat, Minced Meat, Detergent, Tomato, Cucumber, Onion;03/01/2025
1819;C779;Rice, Cereal, Soap, Bread, Water, Detergent;06/01/2025
1820;C970;Cereal, Juice, Milk, Ice Cream, Cookie;08/04/2025
1821;C483;Yogurt, Cucumber, Cracker, Water;24/04/2025
1822;C485;Milk, Soda, Shampoo, Cheese, Dish Sponge, Orange;08/04/2025
1823;C981;Tomato, Strawberry, Shampoo, Ice Cream, Dumpling, Egg, Onion, Milk, Cheese;22/01/2025
1824;C103;Milk, Yogurt, Bread, Cola, Onion, Fish, Cereal;10/03/2025
1825;C484;Minced Meat, Sausage, Water, Butter, Orange, Honey;15/02/2025
1826;C202;Lentil, Ice Cream, Chickpeas, Cereal, Strawberry, Potato, Dish Sponge, Chicken, Shampoo;30/04/2025
1827;C48;Lentil, Chocolate, Milk, Tomato, Flatbread with Meat, Potato, Cheese, Soap, Cola, Yogurt;27/04/2025
1828;C141;Honey, Butter, Apple, Milk, Ice Cream;15/03/2025
1829;C663;Milk, Lentil, Chicken, Cereal;12/04/2025
1830;C515;Bread, Beans, Chocolate, Honey, Flatbread with Meat, Dumpling, Soda, Pizza;11/01/2025
1831;C968;Minced Meat, Beans, Cucumber, Cola, Chickpeas;12/04/2025
1832;C836;Tomato, Lentil, Potato, Fish, Onion;22/01/2025
1833;C812;Chocolate, Chips, Sausage, Soap, Orange, Minced Meat, Apple, Egg;09/04/2025
1834;C101;Chips, Butter, Cracker, Water;26/01/2025
1835;C216;Egg, Strawberry, Orange, Dumpling, Apple;28/03/2025
1836;C487;Honey, Dish Sponge, Dumpling, Cookie, Sausage;20/01/2025
1837;C529;Bread, Beans, Butter, Soap;26/02/2025
1838;C467;Pizza, Soda, Ice Cream, Chickpeas, Banana, Lentil, Chicken, Minced Meat;30/03/2025
1839;C970;Juice, Soap, Apple, Cereal, Rice, Detergent, Chips;05/03/2025
1840;C497;Cheese, Honey, Dish Sponge, Potato, Apple;18/03/2025
1841;C953;Orange, Dumpling, Tomato;21/04/2025
1842;C918;Flatbread with Meat, Dish Sponge, Lentil, Chocolate, Cola, Cucumber;07/04/2025
1843;C370;Soda, Pizza, Water, Strawberry;09/01/2025
1844;C452;Shampoo, Fish, Onion, Cheese, Soap, Dumpling;04/02/2025
1845;C766;Onion, Ice Cream, Shampoo, Tomato, Cola, Cucumber, Cookie, Rice, Soap, Soda;01/02/2025
1846;C21;Detergent, Cereal, Lentil, Sausage, Cookie;17/01/2025
1847;C75;Pizza, Apple, Juice, Beans, Honey, Onion, Soda, Cola, Flatbread with Meat;03/03/2025
1848;C791;Cola, Bread, Beans, Flatbread with Meat, Banana, Water, Chicken, Chocolate;12/04/2025
1849;C850;Soda, Cereal, Soap, Cola, Sausage, Dish Sponge, Cookie;22/03/2025
1850;C460;Onion, Chicken, Rice, Cookie;01/04/2025
1851;C504;Bread, Dish Sponge, Lentil, Cola, Beans, Cookie, Cracker, Cereal, Tomato;18/04/2025
1852;C866;Chocolate, Yogurt, Dish Sponge, Cola, Sausage, Soap, Ice Cream, Strawberry, Pizza, Chips;16/03/2025
1853;C124;Orange, Shampoo, Minced Meat, Ice Cream, Beans, Cheese, Egg, Dumpling;15/01/2025
1854;C463;Detergent, Soda, Potato, Cookie, Milk, Dumpling, Butter, Soap, Fish, Chocolate;04/02/2025
1855;C364;Juice, Strawberry, Egg, Dumpling;28/04/2025
1856;C180;Onion, Orange, Lentil;05/03/2025
1857;C125;Cracker, Chickpeas, Water, Potato, Butter, Chocolate, Fish, Chicken, Cookie;13/04/2025
1858;C996;Cracker, Strawberry, Dumpling, Chips, Flatbread with Meat, Apple, Juice, Soda, Chicken, Onion;07/04/2025
1859;C695;Banana, Chickpeas, Beans, Fish, Soap, Apple;03/02/2025
1860;C891;Cola, Shampoo, Onion, Milk, Chicken, Cereal;08/01/2025
1861;C261;Potato, Ice Cream, Soap, Chocolate, Cookie, Chips, Orange, Shampoo;05/02/2025
1862;C198;Honey, Lentil, Soap, Shampoo, Cucumber, Chocolate, Fish, Chickpeas;29/01/2025
1863;C365;Chocolate, Potato, Flatbread with Meat, Soda, Banana, Strawberry, Apple, Cucumber;07/02/2025
1864;C859;Egg, Dumpling, Cucumber, Juice;15/03/2025
1865;C228;Cookie, Honey, Banana, Egg, Cucumber, Dumpling, Butter;16/03/2025
1866;C182;Soap, Orange, Beans, Lentil, Cola, Milk, Cheese, Chocolate, Flatbread with Meat, Cereal;05/04/2025
1867;C150;Chocolate, Detergent, Dish Sponge, Rice, Juice, Cracker, Tomato;31/01/2025
1868;C355;Cracker, Juice, Minced Meat, Cookie, Chocolate;13/03/2025
1869;C606;Tomato, Rice, Milk, Flatbread with Meat, Beans, Yogurt, Cucumber, Chips, Cereal;18/02/2025
1870;C112;Potato, Tomato, Orange, Banana;02/03/2025
1871;C51;Milk, Flatbread with Meat, Tomato, Yogurt, Detergent;02/04/2025
1872;C525;Lentil, Apple, Honey, Cucumber, Chickpeas, Tomato, Butter;17/02/2025
1873;C925;Flatbread with Meat, Onion, Beans, Honey, Minced Meat, Yogurt, Egg, Cookie;13/01/2025
1874;C973;Ice Cream, Chicken, Dumpling, Cereal, Dish Sponge, Strawberry, Cookie, Butter, Cola;05/03/2025
1875;C186;Chickpeas, Shampoo, Milk, Flatbread with Meat;28/03/2025
1876;C833;Strawberry, Chickpeas, Chocolate, Lentil, Bread, Detergent, Cheese, Soap, Rice, Dumpling;12/02/2025
1877;C362;Pizza, Cheese, Sausage, Cereal, Chocolate, Potato, Cucumber, Strawberry, Dish Sponge;23/04/2025
1878;C436;Onion, Cookie, Egg, Beans, Fish, Potato;14/01/2025
1879;C904;Chocolate, Juice, Pizza, Milk, Cracker, Potato;02/04/2025
1880;C198;Banana, Shampoo, Lentil, Juice, Bread, Beans, Milk, Cereal;04/02/2025
1881;C593;Cheese, Flatbread with Meat, Lentil, Milk, Soda, Cucumber, Orange, Cereal;18/04/2025
1882;C47;Tomato, Dish Sponge, Egg, Banana, Cucumber, Orange, Pizza, Bread;10/02/2025
1883;C935;Dumpling, Potato, Banana, Chocolate;30/01/2025
1884;C356;Soda, Cola, Yogurt, Chicken, Onion, Flatbread with Meat, Honey, Lentil, Tomato;18/01/2025
1885;C833;Chips, Strawberry, Fish;28/04/2025
1886;C175;Detergent, Butter, Honey;30/01/2025
1887;C180;Ice Cream, Apple, Chocolate;04/04/2025
1888;C448;Juice, Soda, Potato, Cracker, Egg, Onion, Minced Meat, Butter, Tomato, Chocolate;28/02/2025
1889;C740;Cola, Cucumber, Dish Sponge, Soda, Apple, Water, Onion, Banana;06/04/2025
1890;C840;Onion, Sausage, Cracker, Potato, Honey, Rice, Soda, Dish Sponge;28/04/2025
1891;C840;Butter, Rice, Onion, Chips, Soda, Fish, Chickpeas, Pizza;01/02/2025
1892;C78;Strawberry, Pizza, Onion, Orange, Sausage, Chicken, Cheese, Water, Potato, Soda;30/03/2025
1893;C205;Cucumber, Apple, Dish Sponge, Beans, Tomato, Egg, Milk, Butter, Flatbread with Meat;05/01/2025
1894;C704;Banana, Juice, Ice Cream, Orange, Strawberry, Lentil, Soap;10/01/2025
1895;C495;Potato, Honey, Juice;04/03/2025
1896;C764;Water, Detergent, Pizza, Bread, Chickpeas;01/02/2025
1897;C358;Rice, Orange, Bread, Cracker, Honey, Cheese, Dumpling, Apple;25/03/2025
1898;C391;Cookie, Minced Meat, Potato, Cheese, Soda, Cucumber, Strawberry, Dumpling;13/03/2025
1899;C860;Yogurt, Soda, Apple, Strawberry, Cereal, Shampoo, Cookie;05/01/2025
1900;C668;Butter, Chips, Sausage, Water, Minced Meat, Apple, Fish;12/01/2025
1901;C494;Butter, Yogurt, Egg, Cucumber, Cracker, Potato, Cookie, Chips, Chicken, Water;20/02/2025
1902;C699;Juice, Strawberry, Bread, Yogurt;13/03/2025
1903;C503;Dumpling, Sausage, Dish Sponge, Cheese, Egg, Juice, Orange, Apple;19/01/2025
1904;C381;Pizza, Cola, Cracker, Dish Sponge, Cookie, Potato, Honey;05/04/2025
1905;C279;Minced Meat, Beans, Potato, Shampoo;14/02/2025
1906;C26;Cola, Water, Shampoo;26/03/2025
1907;C737;Butter, Sausage, Juice, Beans;22/01/2025
1908;C872;Detergent, Cucumber, Tomato, Butter, Rice, Chickpeas, Soda;25/02/2025
1909;C717;Cereal, Cheese, Ice Cream, Beans, Detergent, Cracker, Dish Sponge, Dumpling;26/04/2025
1910;C43;Apple, Shampoo, Banana, Strawberry, Flatbread with Meat;31/01/2025
1911;C781;Flatbread with Meat, Cola, Orange, Fish, Minced Meat, Shampoo, Soda, Strawberry, Juice;26/01/2025
1912;C453;Onion, Beans, Chicken, Juice;02/04/2025
1913;C76;Tomato, Ice Cream, Dish Sponge, Beans;15/04/2025
1914;C417;Banana, Soda, Dish Sponge, Orange, Pizza, Milk, Dumpling, Lentil, Potato;29/04/2025
1915;C956;Cereal, Beans, Chickpeas;06/01/2025
1916;C143;Beans, Rice, Strawberry, Chicken, Dumpling;16/03/2025
1917;C881;Milk, Butter, Cereal, Cracker, Fish, Juice, Minced Meat;25/04/2025
1918;C750;Chicken, Yogurt, Fish, Dish Sponge, Strawberry, Chips, Sausage, Lentil, Egg, Water;16/03/2025
1919;C604;Cola, Water, Chicken, Egg, Soap, Milk, Soda, Sausage, Cereal;13/04/2025
1920;C959;Cola, Butter, Cheese, Orange;27/02/2025
1921;C398;Pizza, Apple, Rice, Egg, Detergent, Yogurt, Soda;21/02/2025
1922;C578;Lentil, Yogurt, Honey, Shampoo, Chicken, Beans, Strawberry, Pizza, Chips;14/02/2025
1923;C915;Sausage, Chips, Pizza, Soap;15/02/2025
1924;C411;Ice Cream, Rice, Banana;31/03/2025
1925;C290;Cucumber, Apple, Ice Cream, Banana, Minced Meat;11/04/2025
1926;C696;Butter, Cola, Dumpling, Milk, Lentil, Cereal;01/01/2025
1927;C879;Honey, Beans, Egg, Flatbread with Meat, Yogurt, Dish Sponge, Ice Cream, Cookie, Tomato;13/01/2025
1928;C629;Beans, Soda, Onion, Apple, Pizza, Chocolate, Egg;11/03/2025
1929;C196;Dumpling, Fish, Honey, Ice Cream, Cheese, Rice, Cola, Flatbread with Meat, Juice, Chocolate;06/04/2025
1930;C376;Tomato, Beans, Lentil, Dumpling, Cheese;25/03/2025
1931;C792;Detergent, Yogurt, Chips;02/03/2025
1932;C200;Cheese, Dish Sponge, Soap, Cucumber, Cereal;12/03/2025
1933;C122;Butter, Chickpeas, Onion, Orange;14/02/2025
1934;C200;Chocolate, Bread, Cracker, Soda, Ice Cream;28/02/2025
1935;C222;Tomato, Cheese, Apple, Flatbread with Meat, Milk, Chickpeas, Cola, Cucumber, Cereal;20/02/2025
1936;C459;Sausage, Apple, Orange, Tomato;08/04/2025
1937;C506;Onion, Dish Sponge, Cola, Chocolate;07/01/2025
1938;C821;Pizza, Soda, Butter;21/01/2025
1939;C490;Butter, Soda, Pizza, Strawberry, Potato, Yogurt;20/01/2025
1940;C544;Dumpling, Dish Sponge, Strawberry, Chickpeas, Detergent, Chips, Honey, Shampoo, Chocolate, Minced Meat;24/02/2025
1941;C685;Tomato, Potato, Juice;17/01/2025
1942;C955;Banana, Strawberry, Shampoo, Apple, Yogurt;26/01/2025
1943;C555;Rice, Shampoo, Soda, Orange, Chicken, Dumpling;10/04/2025
1944;C528;Potato, Cheese, Cucumber, Minced Meat, Cookie, Flatbread with Meat, Juice;26/02/2025
1945;C148;Water, Soap, Yogurt;27/02/2025
1946;C582;Minced Meat, Shampoo, Banana, Chocolate, Flatbread with Meat, Onion, Chicken, Egg, Ice Cream;30/04/2025
1947;C239;Cola, Butter, Dumpling, Chicken, Cereal, Egg, Cookie, Chickpeas;21/02/2025
1948;C571;Flatbread with Meat, Pizza, Egg, Cookie, Juice, Dish Sponge, Onion, Sausage, Banana;16/02/2025
1949;C607;Juice, Dumpling, Water, Cereal, Tomato;08/04/2025
1950;C490;Strawberry, Rice, Cracker;15/02/2025
1951;C516;Dumpling, Onion, Egg, Cracker, Cucumber, Strawberry;23/01/2025
1952;C376;Cucumber, Yogurt, Chicken, Apple, Cola, Flatbread with Meat, Tomato, Detergent, Soda;25/01/2025
1953;C988;Tomato, Juice, Cheese, Ice Cream, Water, Dish Sponge, Chocolate, Rice, Honey, Minced Meat;23/03/2025
1954;C188;Shampoo, Ice Cream, Egg, Soda, Cheese;02/04/2025
1955;C13;Chips, Detergent, Banana, Water, Strawberry, Bread, Cucumber, Beans, Juice;14/01/2025
1956;C798;Strawberry, Fish, Sausage, Onion, Beans, Cucumber, Cheese, Water, Pizza, Cracker;23/01/2025
1957;C737;Water, Shampoo, Cola, Honey, Onion, Chickpeas, Flatbread with Meat, Yogurt, Sausage;08/02/2025
1958;C556;Yogurt, Potato, Sausage, Fish, Chocolate;16/03/2025
1959;C895;Cola, Cookie, Tomato, Ice Cream;12/02/2025
1960;C72;Sausage, Pizza, Tomato, Beans, Cola, Cucumber, Egg, Apple, Orange, Soap;03/03/2025
1961;C241;Apple, Milk, Chicken, Cereal;27/03/2025
1962;C47;Egg, Honey, Sausage, Chickpeas, Detergent, Dish Sponge, Cookie, Chicken;11/01/2025
1963;C911;Water, Egg, Onion, Ice Cream, Chickpeas, Flatbread with Meat, Dumpling;22/04/2025
1964;C992;Cucumber, Orange, Chocolate, Chips, Cheese;06/04/2025
1965;C723;Ice Cream, Onion, Cola;05/03/2025
1966;C3;Fish, Chicken, Tomato, Minced Meat, Banana, Bread, Butter, Cucumber, Flatbread with Meat;24/01/2025
1967;C591;Chicken, Potato, Onion, Flatbread with Meat, Juice;11/04/2025
1968;C167;Soap, Detergent, Strawberry, Egg, Cola, Juice, Chips;09/03/2025
1969;C843;Beans, Water, Pizza, Banana, Potato, Bread;17/02/2025
1970;C128;Cracker, Honey, Pizza, Minced Meat, Tomato, Butter;22/04/2025
1971;C990;Banana, Dumpling, Ice Cream, Bread, Cracker, Apple;13/03/2025
1972;C413;Cheese, Ice Cream, Chickpeas, Strawberry;03/01/2025
1973;C264;Soda, Tomato, Flatbread with Meat, Fish, Cheese, Cola, Cookie, Minced Meat;26/02/2025
1974;C343;Orange, Bread, Fish, Butter, Flatbread with Meat, Tomato;27/04/2025
1975;C185;Lentil, Cucumber, Cereal, Shampoo, Chicken, Soda, Butter, Milk;16/04/2025
1976;C635;Strawberry, Egg, Detergent, Sausage, Flatbread with Meat, Cracker, Dumpling, Dish Sponge;06/01/2025
1977;C919;Bread, Juice, Apple, Yogurt, Chips, Cookie, Tomato, Egg;19/02/2025
1978;C818;Egg, Sausage, Dish Sponge, Detergent, Soap, Apple, Chicken;03/02/2025
1979;C1000;Yogurt, Beans, Egg;23/02/2025
1980;C13;Shampoo, Strawberry, Cola, Apple;07/04/2025
1981;C888;Soda, Fish, Cheese, Chips, Apple, Dish Sponge, Butter, Soap, Potato;17/04/2025
1982;C935;Strawberry, Shampoo, Cereal, Soda, Cookie, Apple;11/01/2025
1983;C73;Honey, Cheese, Beans;19/03/2025
1984;C5;Milk, Chocolate, Chips, Banana, Cereal;11/03/2025
1985;C404;Honey, Orange, Strawberry, Juice, Chips, Ice Cream, Butter;23/03/2025
1986;C5;Water, Onion, Honey, Chickpeas;06/04/2025
1987;C250;Shampoo, Honey, Water, Beans;14/02/2025
1988;C389;Strawberry, Shampoo, Cereal, Egg, Cracker, Yogurt, Cucumber;20/02/2025
1989;C226;Apple, Onion, Ice Cream, Soda, Flatbread with Meat;04/01/2025
1990;C972;Cereal, Cola, Cracker, Tomato, Onion, Soap, Beans, Pizza;01/01/2025
1991;C846;Orange, Water, Ice Cream, Potato, Onion, Butter, Flatbread with Meat, Detergent, Fish, Shampoo;02/02/2025
1992;C414;Dish Sponge, Cracker, Tomato, Cheese, Minced Meat, Ice Cream, Fish, Onion;20/03/2025
1993;C350;Tomato, Egg, Shampoo, Dumpling, Detergent, Ice Cream, Dish Sponge, Butter, Chips, Onion;18/02/2025
1994;C65;Pizza, Butter, Chips;03/01/2025
1995;C700;Ice Cream, Milk, Detergent, Minced Meat, Soda;08/01/2025
1996;C20;Pizza, Yogurt, Apple, Soap, Butter, Milk, Soda, Cereal, Cucumber, Detergent;12/02/2025
1997;C291;Minced Meat, Flatbread with Meat, Banana, Pizza, Dish Sponge, Cheese;12/04/2025
1998;C213;Lentil, Yogurt, Juice, Pizza, Potato, Honey, Butter, Bread, Detergent;01/02/2025
1999;C744;Beans, Banana, Cheese, Shampoo, Orange, Apple, Sausage, Fish;06/01/2025
2000;C277;Yogurt, Minced Meat, Pizza;22/03/2025
2001;C390;Banana, Potato, Orange, Honey;01/01/2025
2002;C872;Pizza, Sausage, Chickpeas, Shampoo, Ice Cream, Orange;20/03/2025
2003;C306;Fish, Lentil, Cheese, Honey;18/03/2025
2004;C997;Milk, Dumpling, Chicken, Yogurt, Sausage, Cereal, Cheese, Chips, Cucumber, Egg;20/02/2025
2005;C383;Cookie, Cheese, Flatbread with Meat, Yogurt, Honey, Potato;25/04/2025
2006;C409;Chicken, Shampoo, Water, Bread, Tomato;26/04/2025
2007;C568;Shampoo, Rice, Minced Meat, Chips, Yogurt, Cucumber, Chicken, Tomato;27/03/2025
2008;C441;Bread, Cereal, Strawberry, Milk, Flatbread with Meat, Orange, Ice Cream, Chocolate, Beans;07/03/2025
2009;C503;Cookie, Fish, Cola, Milk, Flatbread with Meat, Soda, Cereal;25/03/2025
2010;C759;Banana, Fish, Cola;16/03/2025
2011;C693;Milk, Tomato, Butter, Onion, Shampoo, Egg, Yogurt, Chicken, Cereal;11/03/2025
2012;C374;Banana, Chips, Orange;11/04/2025
2013;C498;Soda, Strawberry, Water, Yogurt, Ice Cream, Egg, Cereal, Sausage, Dumpling;18/02/2025
2014;C615;Dish Sponge, Chips, Cheese, Onion, Cereal, Ice Cream, Rice, Cola;15/02/2025
2015;C190;Dish Sponge, Honey, Fish, Detergent, Beans, Flatbread with Meat, Cracker, Chicken, Chocolate;09/01/2025
2016;C344;Shampoo, Honey, Pizza, Chips;14/01/2025
2017;C322;Pizza, Soda, Chips, Cracker, Chickpeas, Apple, Soap, Orange, Beans, Dumpling;08/03/2025
2018;C205;Yogurt, Dumpling, Lentil, Cereal, Honey;05/04/2025
2019;C458;Soda, Dish Sponge, Potato;11/03/2025
2020;C687;Flatbread with Meat, Pizza, Apple, Beans, Dish Sponge, Juice;29/03/2025
2021;C594;Cheese, Lentil, Ice Cream, Dish Sponge, Cucumber, Dumpling, Flatbread with Meat;19/04/2025
2022;C997;Cereal, Beans, Apple;27/03/2025
2023;C336;Cola, Ice Cream, Pizza, Detergent, Cereal, Butter, Yogurt, Banana;12/04/2025
2024;C852;Soap, Detergent, Cola, Soda, Tomato, Banana, Beans;07/01/2025
2025;C295;Fish, Rice, Dumpling;30/04/2025
2026;C477;Lentil, Chips, Minced Meat;14/02/2025
2027;C561;Cucumber, Lentil, Apple, Egg, Water, Chicken, Chickpeas, Minced Meat;07/04/2025
2028;C868;Potato, Bread, Flatbread with Meat, Orange;30/01/2025
2029;C720;Rice, Chickpeas, Dish Sponge, Minced Meat, Chicken, Soda, Dumpling, Pizza;19/03/2025
2030;C327;Cracker, Soda, Potato, Flatbread with Meat, Soap, Pizza, Bread, Detergent, Lentil;21/01/2025
2031;C899;Cereal, Cracker, Ice Cream, Honey, Potato, Flatbread with Meat, Water, Soap, Chickpeas, Sausage;12/04/2025
2032;C367;Tomato, Dish Sponge, Minced Meat, Cereal, Banana, Cucumber;30/01/2025
2033;C697;Honey, Soap, Cracker;15/03/2025
2034;C397;Potato, Orange, Butter, Ice Cream, Fish, Egg, Cucumber, Beans, Water;30/03/2025
2035;C697;Ice Cream, Sausage, Bread, Cheese, Yogurt, Dish Sponge, Tomato, Flatbread with Meat, Cookie, Potato;16/04/2025
2036;C455;Dumpling, Honey, Soda, Cereal, Cookie, Detergent;09/03/2025
2037;C815;Chicken, Cereal, Onion, Water, Strawberry, Pizza, Butter;10/04/2025
2038;C678;Milk, Cookie, Chickpeas, Dumpling, Cereal;10/01/2025
2039;C276;Egg, Potato, Shampoo, Minced Meat;15/02/2025
2040;C888;Dumpling, Cola, Soap, Beans, Bread, Flatbread with Meat, Chickpeas, Shampoo, Chocolate, Soda;01/01/2025
2041;C242;Detergent, Shampoo, Milk, Sausage, Apple, Soap, Soda, Ice Cream, Strawberry, Onion;21/01/2025
2042;C56;Ice Cream, Minced Meat, Beans, Flatbread with Meat, Soda, Strawberry, Banana, Sausage;24/04/2025
2043;C678;Dumpling, Onion, Chocolate, Shampoo, Flatbread with Meat, Cereal, Strawberry, Pizza;09/03/2025
2044;C771;Cola, Cucumber, Orange, Minced Meat, Cookie;27/02/2025
2045;C618;Potato, Cola, Tomato;13/03/2025
2046;C91;Apple, Egg, Cereal;27/01/2025
2047;C497;Ice Cream, Pizza, Beans;13/03/2025
2048;C837;Dish Sponge, Water, Chocolate, Cola, Strawberry, Cereal, Shampoo, Chicken, Flatbread with Meat;26/03/2025
2049;C746;Dumpling, Potato, Juice, Bread, Butter, Yogurt;15/03/2025
2050;C389;Pizza, Chocolate, Water, Cereal;12/03/2025
2051;C288;Pizza, Flatbread with Meat, Banana, Soda, Cereal, Cracker;01/02/2025
2052;C732;Banana, Beans, Pizza, Rice, Shampoo, Cereal, Tomato, Sausage;15/01/2025
2053;C11;Chocolate, Chips, Apple, Flatbread with Meat, Ice Cream, Detergent, Chickpeas, Strawberry, Shampoo, Honey;14/02/2025
2054;C553;Yogurt, Cookie, Rice, Chips, Bread;26/01/2025
2055;C815;Butter, Detergent, Cracker, Chips, Orange, Honey, Flatbread with Meat, Cookie, Chocolate;10/04/2025
2056;C939;Sausage, Lentil, Honey, Chips, Cracker, Flatbread with Meat, Rice, Dumpling, Cheese, Yogurt;11/02/2025
2057;C420;Milk, Lentil, Cereal, Orange, Detergent, Tomato, Strawberry, Shampoo, Onion, Cucumber;03/04/2025
2058;C638;Detergent, Egg, Tomato, Apple, Pizza, Shampoo, Cookie, Dumpling;22/01/2025
2059;C164;Soap, Cracker, Pizza, Butter, Cucumber, Juice, Cheese;02/02/2025
2060;C398;Chicken, Orange, Egg, Apple, Chickpeas;27/02/2025
2061;C909;Chocolate, Potato, Onion, Cracker, Rice, Yogurt, Honey, Egg, Minced Meat, Banana;23/02/2025
2062;C242;Tomato, Chips, Soap, Bread;02/02/2025
2063;C175;Strawberry, Yogurt, Egg;28/03/2025
2064;C957;Yogurt, Butter, Detergent, Juice, Strawberry;12/03/2025
2065;C548;Chocolate, Lentil, Minced Meat, Rice, Chickpeas, Apple;22/04/2025
2066;C70;Detergent, Butter, Cracker, Fish, Tomato, Chicken;29/03/2025
2067;C921;Orange, Cola, Flatbread with Meat;31/03/2025
2068;C985;Soap, Flatbread with Meat, Milk, Cheese, Cereal;12/03/2025
2069;C694;Cereal, Cheese, Detergent;08/04/2025
2070;C614;Shampoo, Cereal, Cracker, Yogurt, Soda, Rice, Minced Meat, Cookie, Dish Sponge;23/04/2025
2071;C901;Egg, Sausage, Strawberry, Minced Meat, Potato;17/04/2025
2072;C413;Fish, Chicken, Potato, Banana, Cracker;16/03/2025
2073;C474;Banana, Milk, Tomato, Cheese, Pizza, Cracker, Cereal, Cookie, Chocolate;19/02/2025
2074;C351;Cola, Chips, Cheese, Shampoo;02/01/2025
2075;C885;Rice, Cheese, Juice, Water, Cracker, Flatbread with Meat, Milk, Yogurt, Chickpeas, Dumpling;08/01/2025
